SUPPLIER SAMPLE NAME	SERIES	ASP-PROJ CODE-COUNTRY CODE-MMYY-PLATENO	RACK_OR_PLATE_ID	TUBE_OR_WELL_ID	ORGANISM_PART	CATCH_ID	ORDER_OR_GROUP	FAMILY	GENUS	SCIENTIFIC_NAME	LIFESTAGE	SEX	BLOOD_MEAL	GRAVIDITY	COLLECTOR_SAMPLE_ID	DATE_OF_COLLECTION	COLLECTION_LOCATION	DECIMAL_LATITUDE	DECIMAL_LONGITUDE	HABITAT	TIME_OF_COLLECTION	TIME_OF_COLLECTION.1	COLLECTION_METHOD	OUTDOORS_INDOORS	DESCRIPTION_OF_COLLECTION_METHOD	IDENTIFIED_HOW	PRESERVATION_APPROACH	PRESERVATIVE_SOLUTION	TIME_ELAPSED_FROM_COLLECTION_TO_PRESERVATION	DATE_OF_PRESERVATION	HAZARD_GROUP	REGULATORY_COMPLIANCE	VOUCHER_ID	TEMP.(°C)	HUMIDITY_(%)	WIND_DIRECTION	WIND SPEED_(km/h)	GUST SPEED_(km/h) 	RAINFALL_(mm)	SOLAR_RADIATION_(W/m²)	COLLECTED_BY	COLLECTOR_AFFILIATION	IDENTIFIED_BY	IDENTIFIER_AFFILIATION	PRESERVED_BY	PRESERVER_AFFILIATION	DATE_RECEIVED	ARRIVAL_CONDITION	SAMPLE_TYPE	PARTNER_PLATE_ID	MOSQUITO_PLATE_ID	MOSQUITO_WELL_ID	DATE_OF_DNA_EXTRACTION	ETHANOL REMOVED	BUFFER	BUFFER VOL ADDED	SAMPLE_VOLUME	DNA_STOCK_PLATE_BARCODE	DNA_STOCK_WELL_ID	DNA_QUANTIFICATION_METHOD	DNA_STOCK_CONCENTRATION	DNA_DIL_PLATE_BARCODE	DILUTION	VOL_STOCK_DNA	VOL_WATER	TOTAL_DIL_VOL	SCIOPS_PLATE_ID	SCIOPS_STUDY_ID	SCIOPS_PROJECT_ID	PARENT_RT_TICKET_NUMBER	CHILD_RT_TICKET_NUMBER	SCIOPS_MANIFEST_NUMBER	MANIFEST_SENT_TO_SCIOPS	SAMPLES_SUBMITTED_TO_SCIOPS	s_Sample	assigned	res_coarse	res_int	res_fine	n_mosquito_targets	mosquito_reads	mean_mosquito_haps	n_multiallelic	VAE_species	species_call	call_method
DN806231V_C2	11.0	ASP-BUMI-BF-2103-01	PLATE1	C2	WHOLE_ORGANISM	Tube2	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-3304	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21	HG1	Y	NOT_APPLICABLE	24.44	88.40	186.70	0.00	0.00	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE1	MOZZ00000946A	C2	20210429	Y	C	60.0	20.0	GDNA00000682A	C2			GDNA00000683A	1:10	2	18	20	DN806231V	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806231V_C2	True	Pyretophorus_series	Anopheles_gambiae_complex		59.0	14867.0	1.5932203389830508	3.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806231V_D2	12.0	ASP-BUMI-BF-2103-01	PLATE1	D2	WHOLE_ORGANISM	Tube2	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-3304	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21	HG1	Y	NOT_APPLICABLE	24.44	88.40	186.70	0.00	0.00	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE1	MOZZ00000946A	D2	20210429	Y	C	60.0	20.0	GDNA00000682A	D2			GDNA00000683A	1:10	2	18	20	DN806231V	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806231V_D2	True	Pyretophorus_series	Anopheles_gambiae_complex		60.0	22791.0	1.6833333333333333	3.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806231V_E2	13.0	ASP-BUMI-BF-2103-01	PLATE1	E2	WHOLE_ORGANISM	Tube2	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-3304	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21	HG1	Y	NOT_APPLICABLE	24.44	88.40	186.70	0.00	0.00	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE1	MOZZ00000946A	E2	20210429	Y	C	60.0	20.0	GDNA00000682A	E2			GDNA00000683A	1:10	2	18	20	DN806231V	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806231V_E2	True	Pyretophorus_series	Anopheles_gambiae_complex		59.0	12025.0	2.0338983050847457	18.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806231V_F2	14.0	ASP-BUMI-BF-2103-01	PLATE1	F2	WHOLE_ORGANISM	Tube2	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-3304	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21	HG1	Y	NOT_APPLICABLE	24.44	88.40	186.70	0.00	0.00	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE1	MOZZ00000946A	F2	20210429	Y	C	60.0	20.0	GDNA00000682A	F2			GDNA00000683A	1:10	2	18	20	DN806231V	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806231V_F2	True	Pyretophorus_series	Anopheles_gambiae_complex		59.0	17911.0	1.694915254237288	7.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806231V_G2	15.0	ASP-BUMI-BF-2103-01	PLATE1	G2	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21	HG1	Y	NOT_APPLICABLE	24.44	88.40	186.70	0.00	0.00	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE1	MOZZ00000946A	G2	20210429	Y	C	60.0	20.0	GDNA00000682A	G2			GDNA00000683A	1:10	2	18	20	DN806231V	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806231V_G2	True	Pyretophorus_series	Anopheles_gambiae_complex		60.0	9415.0	1.5	2.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806231V_H2	16.0	ASP-BUMI-BF-2103-01	PLATE1	H2	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21	HG1	Y	NOT_APPLICABLE	24.44	88.40	186.70	0.00	0.00	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE1	MOZZ00000946A	H2	20210429	Y	C	60.0	20.0	GDNA00000682A	H2			GDNA00000683A	1:10	2	18	20	DN806231V	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806231V_H2	True	Pyretophorus_series	Anopheles_gambiae_complex		57.0	6051.0	1.543859649122807	2.0	Uncertain_coluzzii_gambiae	Uncertain_coluzzii_gambiae	VAE
DN806231V_A3	17.0	ASP-BUMI-BF-2103-01	PLATE1	A3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21	HG1	Y	NOT_APPLICABLE	24.44	88.40	186.70	0.00	0.00	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE1	MOZZ00000946A	A3	20210429	Y	C	60.0	20.0	GDNA00000682A	A3			GDNA00000683A	1:10	2	18	20	DN806231V	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806231V_A3	True	Pyretophorus_series	Anopheles_gambiae_complex		60.0	9804.0	1.5	2.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806231V_B3	18.0	ASP-BUMI-BF-2103-01	PLATE1	B3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21	HG1	Y	NOT_APPLICABLE	24.44	88.40	186.70	0.00	0.00	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE1	MOZZ00000946A	B3	20210429	Y	C	60.0	20.0	GDNA00000682A	B3			GDNA00000683A	1:10	2	18	20	DN806231V	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806231V_B3	True	Pyretophorus_series	Anopheles_gambiae_complex		57.0	12559.0	1.5614035087719298	2.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806231V_C3	19.0	ASP-BUMI-BF-2103-01	PLATE1	C3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21	HG1	Y	NOT_APPLICABLE	24.44	88.40	186.70	0.00	0.00	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE1	MOZZ00000946A	C3	20210429	Y	C	60.0	20.0	GDNA00000682A	C3			GDNA00000683A	1:10	2	18	20	DN806231V	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806231V_C3	True	Pyretophorus_series	Anopheles_gambiae_complex		58.0	15273.0	1.7413793103448276	6.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806231V_D3	20.0	ASP-BUMI-BF-2103-01	PLATE1	D3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21	HG1	Y	NOT_APPLICABLE	24.44	88.40	186.70	0.00	0.00	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE1	MOZZ00000946A	D3	20210429	Y	C	60.0	20.0	GDNA00000682A	D3			GDNA00000683A	1:10	2	18	20	DN806231V	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806231V_D3	True	Pyretophorus_series	Anopheles_gambiae_complex		58.0	8630.0	1.5	3.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806231V_E3	21.0	ASP-BUMI-BF-2103-01	PLATE1	E3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21	HG1	Y	NOT_APPLICABLE	24.44	88.40	186.70	0.00	0.00	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE1	MOZZ00000946A	E3	20210429	Y	C	60.0	20.0	GDNA00000682A	E3			GDNA00000683A	1:10	2	18	20	DN806231V	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806231V_E3	True	Pyretophorus_series	Anopheles_gambiae_complex		57.0	10180.0	1.3859649122807018	0.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806231V_F3	22.0	ASP-BUMI-BF-2103-01	PLATE1	F3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21	HG1	Y	NOT_APPLICABLE	24.44	88.40	186.70	0.00	0.00	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE1	MOZZ00000946A	F3	20210429	Y	C	60.0	20.0	GDNA00000682A	F3			GDNA00000683A	1:10	2	18	20	DN806231V	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806231V_F3	True	Pyretophorus_series	Anopheles_gambiae_complex		59.0	6983.0	1.5593220338983051	4.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806231V_G3	23.0	ASP-BUMI-BF-2103-01	PLATE1	G3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21	HG1	Y	NOT_APPLICABLE	24.44	88.40	186.70	0.00	0.00	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE1	MOZZ00000946A	G3	20210429	Y	C	60.0	20.0	GDNA00000682A	G3			GDNA00000683A	1:10	2	18	20	DN806231V	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806231V_G3	True	Pyretophorus_series	Anopheles_gambiae_complex		58.0	4912.0	1.293103448275862	1.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806231V_H3	24.0	ASP-BUMI-BF-2103-01	PLATE1	H3	WHOLE_ORGANISM	Tube3	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-3267	2017-08-21	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-21	HG1	Y	NOT_APPLICABLE	24.44	88.40	186.70	0.00	0.00	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE1	MOZZ00000946A	H3	20210429	Y	C	60.0	20.0	GDNA00000682A	H3			GDNA00000683A	1:10	2	18	20	DN806231V	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806231V_H3	True	Pyretophorus_series	Anopheles_gambiae_complex		56.0	4219.0	1.375	1.0	Anopheles_gambiae	Anopheles_gambiae	VAE
